,기준년월,그룹번호,그룹내고객수,종목번호,그룹내_매수여부,그룹내_매도여부,매수고객수,매도고객수,평균매수수량,평균매도수량,매수가격_중앙값,매도가격_중앙값
12711,202002,MAD33,320,A000660,Y,Y,17,12,74,95,95600,99700
12712,202002,MAD33,320,A000720,Y,Y,6,6,296,309,38750,38600
12713,202002,MAD33,320,A003490,Y,Y,12,9,132,123,24840,25916
12714,202002,MAD33,320,A005380,Y,Y,3,4,15,10,125000,130000
12715,202002,MAD33,320,A005490,Y,Y,4,3,21,19,217000,219500
12716,202002,MAD33,320,A005930,Y,Y,51,28,254,317,57800,57800
12717,202002,MAD33,320,A005935,Y,Y,14,7,178,136,51276,51000
12718,202002,MAD33,320,A006400,Y,Y,7,3,32,25,321767,296000
12719,202002,MAD33,320,A009150,Y,Y,4,4,33,29,129000,136000
12720,202002,MAD33,320,A015760,Y,Y,3,3,62,52,25950,26100
12721,202002,MAD33,320,A017800,Y,Y,4,3,208,188,61700,61200
12722,202002,MAD33,320,A026890,Y,Y,3,3,6891,6643,9886,9630
12723,202002,MAD33,320,A034020,Y,Y,6,3,2065,1646,5672,5707
12724,202002,MAD33,320,A034220,Y,Y,10,7,197,159,15800,16333
12725,202002,MAD33,320,A035620,Y,Y,3,3,1280,1280,2134,2455
12726,202002,MAD33,320,A045060,Y,Y,7,7,199,202,8090,6540
12727,202002,MAD33,320,A051910,Y,Y,4,5,23,19,396500,406150
12728,202002,MAD33,320,A065950,Y,Y,4,4,633,691,8269,8594
12729,202002,MAD33,320,A066570,Y,Y,7,5,69,639,63066,69340
12730,202002,MAD33,320,A096530,Y,Y,3,3,112,46,31866,32800
12731,202002,MAD33,320,A096770,Y,Y,3,4,30,269,136000,135555
12732,202002,MAD33,320,A180640,Y,Y,6,7,79,291,40600,41926
12733,202002,MAD34,92,A005930,Y,Y,10,5,30,4,57498,60100
12734,202002,MAD34,92,A006400,Y,Y,3,3,210,180,337250,336000
12735,202002,MAD34,92,A036540,Y,N,3,0,36,0,5880,-1
12736,202002,MAD34,92,A051910,Y,Y,3,6,112,158,415000,409900
12737,202002,MAD34,92,A055550,Y,N,3,0,94,0,36630,-1
12738,202002,MAD35,769,A000270,Y,Y,11,10,83,161,39800,39850
12739,202002,MAD35,769,A000660,Y,Y,22,22,67,97,97100,99400
12740,202002,MAD35,769,A000720,Y,Y,10,9,24,53,39550,35700
12741,202002,MAD35,769,A001820,Y,Y,4,3,8,31,64800,66000
12742,202002,MAD35,769,A002720,Y,Y,5,4,90,82,6000,5840
12743,202002,MAD35,769,A003060,Y,Y,5,5,968,774,1616,1620
12744,202002,MAD35,769,A003490,Y,Y,31,16,112,69,24775,26150
12745,202002,MAD35,769,A004020,Y,Y,4,3,895,186,25050,29150
12746,202002,MAD35,769,A004410,Y,Y,3,3,40826,34159,258,262
12747,202002,MAD35,769,A004540,Y,Y,4,4,1580,2293,3100,3136
12748,202002,MAD35,769,A004835,Y,Y,5,4,424,474,9200,9250
12749,202002,MAD35,769,A005380,Y,Y,22,23,11,14,130500,131437
12750,202002,MAD35,769,A005490,Y,Y,9,4,8,6,216500,215000
12751,202002,MAD35,769,A005930,Y,Y,105,58,74,56,57400,59300
12752,202002,MAD35,769,A005935,Y,Y,19,12,36,18,50400,50900
12753,202002,MAD35,769,A006360,Y,Y,4,4,50,143,27762,26985
12754,202002,MAD35,769,A006400,Y,Y,11,9,17,23,335700,314000
12755,202002,MAD35,769,A006800,Y,Y,3,6,166,237,6750,6850
12756,202002,MAD35,769,A007460,Y,Y,3,3,1410,2186,2820,2755
12757,202002,MAD35,769,A007860,Y,Y,5,5,454,923,4465,4720
12758,202002,MAD35,769,A008060,Y,Y,4,5,16,30,9950,10400
12759,202002,MAD35,769,A008350,Y,Y,3,5,523,5742,4882,4421
12760,202002,MAD35,769,A008560,Y,Y,3,3,366,815,3799,3600
12761,202002,MAD35,769,A008770,Y,Y,15,13,31,25,88250,89500
12762,202002,MAD35,769,A009150,Y,Y,5,7,288,322,137424,136076
12763,202002,MAD35,769,A009540,Y,Y,6,6,97,39,107500,115250
12764,202002,MAD35,769,A009830,Y,Y,3,4,170,17,18600,19700
12765,202002,MAD35,769,A010140,Y,Y,19,10,284,312,6141,5887
12766,202002,MAD35,769,A011000,Y,Y,5,5,1425,1425,4165,4451
12767,202002,MAD35,769,A011070,Y,Y,3,3,34,93,148166,157750
12768,202002,MAD35,769,A011150,Y,Y,3,3,183,389,4230,3540
12769,202002,MAD35,769,A011170,Y,Y,4,4,81,116,193750,196000
12770,202002,MAD35,769,A011280,Y,Y,4,4,91,65,4385,5290
12771,202002,MAD35,769,A012690,Y,Y,10,11,236,160,6748,6434
12772,202002,MAD35,769,A012860,Y,Y,3,3,2214,1714,1734,1835
12773,202002,MAD35,769,A015760,Y,Y,8,4,217,170,25700,26100
12774,202002,MAD35,769,A017800,Y,Y,9,7,84,130,60500,52105
12775,202002,MAD35,769,A017890,Y,Y,5,4,277,163,11850,9960
12776,202002,MAD35,769,A018700,Y,Y,6,5,158,154,4175,5300
12777,202002,MAD35,769,A019170,Y,Y,7,9,106,222,9490,8230
12778,202002,MAD35,769,A019175,Y,Y,4,4,160,160,13000,13150
12779,202002,MAD35,769,A020560,Y,Y,18,7,489,439,4339,4350
12780,202002,MAD35,769,A023150,Y,Y,3,3,192,889,9850,7623
12781,202002,MAD35,769,A026890,Y,Y,7,7,244,370,10122,10032
12782,202002,MAD35,769,A027050,Y,Y,3,3,591,483,4999,4885
12783,202002,MAD35,769,A027740,Y,Y,5,6,311,375,847,875
12784,202002,MAD35,769,A028260,Y,Y,4,6,44,35,110500,119000
12785,202002,MAD35,769,A028300,Y,Y,6,6,136,204,98945,100374
12786,202002,MAD35,769,A032500,Y,Y,4,5,65,61,57500,58900
12787,202002,MAD35,769,A032830,Y,N,3,0,89,0,61800,-1
12788,202002,MAD35,769,A034020,Y,Y,7,5,329,262,5210,5190
12789,202002,MAD35,769,A034220,Y,Y,8,10,125,154,15650,15750
12790,202002,MAD35,769,A035420,Y,Y,11,9,18,14,179000,187487
12791,202002,MAD35,769,A035620,Y,Y,10,8,348,294,3493,3502
12792,202002,MAD35,769,A035720,Y,Y,20,19,38,32,174000,175000
12793,202002,MAD35,769,A035760,Y,Y,6,7,17,18,147866,165966
12794,202002,MAD35,769,A036570,Y,Y,3,4,51,59,676000,682357
12795,202002,MAD35,769,A036830,Y,Y,3,3,3,10,97991,99500
12796,202002,MAD35,769,A039130,Y,Y,3,4,7,15,47683,46783
12797,202002,MAD35,769,A041960,Y,Y,4,6,115,95,13300,20100
12798,202002,MAD35,769,A042040,Y,Y,4,3,568,530,826,820
12799,202002,MAD35,769,A043200,Y,Y,4,5,1362,261,3359,3340
12800,202002,MAD35,769,A045060,Y,Y,9,8,295,270,9280,8322
12801,202002,MAD35,769,A045390,Y,N,3,0,98,0,4389,-1
12802,202002,MAD35,769,A046890,Y,Y,5,5,23,46,18750,17050
12803,202002,MAD35,769,A047040,Y,Y,3,3,35,37,4130,4460
12804,202002,MAD35,769,A047810,Y,Y,9,4,21,64,27700,28015
12805,202002,MAD35,769,A047820,Y,Y,7,7,3453,3479,1907,1985
12806,202002,MAD35,769,A051900,Y,Y,3,4,12,18,1377750,1292333
12807,202002,MAD35,769,A051910,Y,Y,12,17,4,45,376000,414500
12808,202002,MAD35,769,A060720,N,Y,0,3,0,190,-1,22900
12809,202002,MAD35,769,A064350,Y,Y,4,5,134,157,15335,15550
12810,202002,MAD35,769,A064510,Y,Y,3,3,6095,1832,2510,2308
12811,202002,MAD35,769,A065060,Y,Y,4,4,1102,840,1783,1740
12812,202002,MAD35,769,A065950,Y,Y,12,16,318,403,7640,6860
12813,202002,MAD35,769,A066570,Y,Y,17,12,75,44,61300,67900
12814,202002,MAD35,769,A066590,Y,Y,3,3,1209,1076,4453,4525
12815,202002,MAD35,769,A066910,Y,Y,4,5,2072,2126,1710,1983
12816,202002,MAD35,769,A068270,Y,Y,9,12,20,56,165500,171500
12817,202002,MAD35,769,A079160,Y,N,4,0,188,0,28334,-1
12818,202002,MAD35,769,A090430,Y,Y,6,7,42,50,185576,190770
12819,202002,MAD35,769,A093370,Y,Y,3,4,225,707,7575,7912
12820,202002,MAD35,769,A096770,Y,Y,9,8,14,15,131000,132500
12821,202002,MAD35,769,A118000,Y,Y,3,3,204,212,3755,3490
12822,202002,MAD35,769,A118990,Y,Y,4,3,5400,3775,2717,3340
12823,202002,MAD35,769,A130500,Y,Y,3,4,1135,1210,4666,4755
12824,202002,MAD35,769,A139480,Y,Y,8,3,26,4,105000,107000
12825,202002,MAD35,769,A180640,Y,Y,12,16,327,482,48683,46150
12826,202002,MAD35,769,A18064K,Y,Y,3,4,362,362,77800,67335
12827,202002,MAD35,769,A206560,Y,Y,3,3,92,69,9020,9200
12828,202002,MAD35,769,A207940,Y,Y,4,5,3,4,525000,530000
12829,202002,MAD35,769,A215600,Y,Y,6,5,134,118,13450,13300
12830,202002,MAD35,769,A247540,Y,Y,3,3,32,41,84900,85600
12831,202002,MAD35,769,A251270,Y,Y,3,4,8,18,93300,94900
12832,202002,MAD35,769,A267250,Y,Y,3,3,43,78,293272,298383
12833,202002,MAD35,769,A289010,Y,Y,3,4,109,112,9350,9580
12834,202002,MAD35,769,A336370,Y,N,3,0,345,0,28404,-1
12835,202002,MAD36,251,A000660,Y,Y,7,11,265,245,97600,99800
12836,202002,MAD36,251,A004540,Y,Y,4,4,754,1397,3560,4160
12837,202002,MAD36,251,A005930,Y,Y,28,14,154,1388,58800,60177
12838,202002,MAD36,251,A007390,Y,Y,4,5,702,1662,9845,8130
12839,202002,MAD36,251,A009150,Y,Y,3,6,697,1383,135500,134000
12840,202002,MAD36,251,A009540,Y,Y,3,3,165,159,118127,109000
12841,202002,MAD36,251,A011000,Y,Y,3,3,1196,1196,3170,3165
12842,202002,MAD36,251,A012690,Y,Y,5,5,921,566,8312,8000
12843,202002,MAD36,251,A026890,Y,Y,5,5,2754,2694,9672,9475
12844,202002,MAD36,251,A028300,Y,Y,5,6,28,104,107888,94400
12845,202002,MAD36,251,A033640,Y,Y,3,3,550,634,26370,26666
12846,202002,MAD36,251,A034220,Y,Y,4,3,278,41,14880,15800
12847,202002,MAD36,251,A035620,Y,Y,3,4,3075,3271,3713,3850
12848,202002,MAD36,251,A035720,Y,Y,3,3,193,2867,177890,169680
12849,202002,MAD36,251,A036540,Y,Y,4,3,1622,52,5580,6250
12850,202002,MAD36,251,A045060,Y,Y,4,5,991,999,7874,8005
12851,202002,MAD36,251,A047820,Y,Y,3,3,1242,1414,1975,2180
12852,202002,MAD36,251,A052670,Y,Y,3,3,322,322,9330,9210
12853,202002,MAD36,251,A054780,Y,Y,3,3,14051,14051,3888,3850
12854,202002,MAD36,251,A058820,Y,Y,3,4,6151,8867,4069,4080
12855,202002,MAD36,251,A065620,Y,Y,4,3,573,583,8570,8720
12856,202002,MAD36,251,A065950,Y,Y,5,6,9726,9814,8871,8880
12857,202002,MAD36,251,A068270,Y,Y,7,3,48,46,178375,172500
12858,202002,MAD36,251,A084650,Y,Y,5,5,1144,1458,8475,8200
12859,202002,MAD36,251,A118000,Y,Y,4,4,1640,1577,3332,3295
12860,202002,MAD36,251,A133750,Y,Y,4,4,590,581,4875,4860
12861,202002,MAD36,251,A215600,Y,Y,4,5,133,267,12500,14135
12862,202002,MAD36,251,A247540,Y,Y,3,3,68,175,85300,84600
12863,202002,MAD36,251,A307930,Y,Y,3,4,266,269,13850,14500
12864,202002,MAD37,366,A000660,Y,Y,6,9,103,169,104500,103000
12865,202002,MAD37,366,A003060,Y,Y,3,4,1238,1323,1566,1622
12866,202002,MAD37,366,A004410,Y,Y,5,3,9491,33565,238,250
12867,202002,MAD37,366,A005360,Y,Y,3,3,697,697,4065,4000
12868,202002,MAD37,366,A005380,Y,Y,7,4,12,26,128000,122263
12869,202002,MAD37,366,A005390,Y,Y,3,3,802,801,1455,1425
12870,202002,MAD37,366,A005490,Y,Y,3,3,43,42,214000,220500
12871,202002,MAD37,366,A005930,Y,Y,36,21,74,39,59300,58600
12872,202002,MAD37,366,A006050,Y,Y,5,5,1962,1885,2439,2450
12873,202002,MAD37,366,A006400,Y,Y,6,3,12,41,334000,307000
12874,202002,MAD37,366,A007390,Y,Y,4,4,1496,1333,8590,8798
12875,202002,MAD37,366,A008350,Y,Y,5,7,2260,3571,4580,4395
12876,202002,MAD37,366,A009150,Y,Y,3,4,168,239,146500,145000
12877,202002,MAD37,366,A009460,Y,Y,3,3,6857,11577,3754,3688
12878,202002,MAD37,366,A009830,Y,Y,3,3,589,589,18350,18700
12879,202002,MAD37,366,A011000,Y,Y,7,7,968,1912,3390,3361
12880,202002,MAD37,366,A011150,Y,Y,6,6,955,955,4221,4297
12881,202002,MAD37,366,A012690,Y,Y,13,10,1537,992,8278,6910
12882,202002,MAD37,366,A014570,Y,Y,4,4,5110,5197,9490,10400
12883,202002,MAD37,366,A017890,Y,Y,5,5,584,638,13200,11999
12884,202002,MAD37,366,A026890,Y,Y,6,6,291,322,9060,9257
12885,202002,MAD37,366,A027740,Y,Y,3,3,1753,1753,837,832
12886,202002,MAD37,366,A028300,Y,Y,4,6,1095,1597,89512,101161
12887,202002,MAD37,366,A033180,Y,Y,3,3,2757,2423,6664,6720
12888,202002,MAD37,366,A035620,Y,Y,11,9,19069,19204,2194,2219
12889,202002,MAD37,366,A035720,Y,Y,8,8,145,98,189300,184458
12890,202002,MAD37,366,A038070,Y,Y,3,3,54,60,10500,9690
12891,202002,MAD37,366,A041960,Y,Y,3,4,5337,3254,13870,13450
12892,202002,MAD37,366,A043200,Y,Y,11,9,489,504,3328,3550
12893,202002,MAD37,366,A044960,Y,Y,3,5,1164,1225,7499,7070
12894,202002,MAD37,366,A045060,Y,Y,16,17,506,486,7196,7360
12895,202002,MAD37,366,A047820,Y,Y,5,6,1642,2151,1960,1970
12896,202002,MAD37,366,A051910,Y,Y,5,6,88,64,408763,395750
12897,202002,MAD37,366,A052670,Y,Y,3,3,722,856,9154,8890
12898,202002,MAD37,366,A054780,Y,Y,3,4,1225,1050,3618,3495
12899,202002,MAD37,366,A059090,Y,Y,3,4,174,967,8608,5680
12900,202002,MAD37,366,A065950,Y,Y,9,8,591,639,6970,7346
12901,202002,MAD37,366,A066910,Y,Y,3,3,4094,4094,2227,2240
12902,202002,MAD37,366,A068270,Y,Y,5,5,39,35,181736,168500
12903,202002,MAD37,366,A068290,Y,Y,3,3,122,122,21483,21606
12904,202002,MAD37,366,A075970,Y,Y,3,3,2634,3101,2464,2575
12905,202002,MAD37,366,A083550,Y,Y,5,3,231,261,12000,12250
12906,202002,MAD37,366,A084650,Y,Y,6,6,380,386,9424,9852
12907,202002,MAD37,366,A084680,Y,Y,3,4,865,2410,4964,5000
12908,202002,MAD37,366,A084990,Y,Y,3,4,30,53,82100,62900
12909,202002,MAD37,366,A096530,Y,Y,4,3,426,720,34550,36232
12910,202002,MAD37,366,A130500,Y,Y,3,3,501,835,3460,3475
12911,202002,MAD37,366,A133750,Y,Y,3,3,473,714,4775,4744
12912,202002,MAD37,366,A139480,Y,N,3,0,25,0,104500,-1
12913,202002,MAD37,366,A178320,Y,Y,3,3,272,384,29050,31750
12914,202002,MAD37,366,A207940,Y,Y,5,4,113,134,534000,529000
12915,202002,MAD37,366,A215380,Y,Y,3,3,392,763,6820,5830
12916,202002,MAD37,366,A215600,Y,Y,4,3,220,235,12962,11988
12917,202002,MAD37,366,A225430,Y,Y,3,3,463,413,3650,3800
12918,202002,MAD37,366,A241820,Y,Y,5,6,4579,5475,9806,10663
12919,202002,MAD37,366,A308170,Y,Y,3,3,706,706,42493,43268
12920,202002,MAD38,608,A000660,Y,Y,13,14,38,83,97000,101500
12921,202002,MAD38,608,A001820,Y,Y,3,6,21,55,58893,64400
12922,202002,MAD38,608,A002720,Y,Y,7,8,168,148,5700,5680
12923,202002,MAD38,608,A003060,Y,Y,5,5,2495,3815,1538,1601
12924,202002,MAD38,608,A003490,Y,Y,4,3,288,280,26315,26250
12925,202002,MAD38,608,A003495,Y,Y,4,5,823,819,27700,27335
12926,202002,MAD38,608,A004410,Y,Y,3,4,7076,7092,258,231
12927,202002,MAD38,608,A004540,Y,Y,4,3,567,283,4275,3425
12928,202002,MAD38,608,A004650,Y,Y,3,3,89,105,15771,15204
12929,202002,MAD38,608,A005110,Y,Y,3,6,88,1891,3010,2695
12930,202002,MAD38,608,A005380,Y,Y,9,11,76,106,133500,130500
12931,202002,MAD38,608,A005930,Y,Y,74,48,75,84,58850,60000
12932,202002,MAD38,608,A005935,Y,Y,23,9,167,108,51372,50800
12933,202002,MAD38,608,A006400,Y,Y,9,11,8,18,334785,339000
12934,202002,MAD38,608,A006910,Y,Y,3,3,972,538,2278,2030
12935,202002,MAD38,608,A007390,Y,Y,3,7,85,134,9360,9410
12936,202002,MAD38,608,A007860,Y,Y,3,4,325,339,5277,4978
12937,202002,MAD38,608,A008350,Y,Y,8,7,2026,2537,4757,4805
12938,202002,MAD38,608,A008770,Y,Y,12,4,71,68,88975,92024
12939,202002,MAD38,608,A008930,Y,N,5,0,13,0,33500,-1
12940,202002,MAD38,608,A009150,Y,Y,7,6,116,149,133000,137000
12941,202002,MAD38,608,A009460,Y,Y,3,3,423,416,3300,3120
12942,202002,MAD38,608,A010140,Y,Y,11,5,1250,514,6428,6674
12943,202002,MAD38,608,A011150,Y,Y,6,7,2277,2994,4359,4361
12944,202002,MAD38,608,A012200,Y,Y,3,3,123,123,3435,3460
12945,202002,MAD38,608,A012690,Y,Y,17,17,538,708,7800,6530
12946,202002,MAD38,608,A014570,Y,Y,3,3,65,65,8420,8640
12947,202002,MAD38,608,A016600,Y,Y,3,3,5991,5991,1080,992
12948,202002,MAD38,608,A017890,Y,Y,8,6,132,78,13015,12350
12949,202002,MAD38,608,A018260,Y,Y,5,4,119,131,191431,167303
12950,202002,MAD38,608,A018700,Y,Y,7,5,578,271,4140,4100
12951,202002,MAD38,608,A019170,Y,Y,12,13,234,1112,8659,6371
12952,202002,MAD38,608,A019175,Y,Y,3,3,63,63,15200,15400
12953,202002,MAD38,608,A020150,Y,Y,4,3,20,35,51600,52320
12954,202002,MAD38,608,A024060,Y,Y,3,4,861,858,6245,5260
12955,202002,MAD38,608,A026890,Y,Y,11,12,1245,1433,7670,9040
12956,202002,MAD38,608,A027740,Y,Y,3,4,300,1362,819,850
12957,202002,MAD38,608,A028260,Y,Y,4,3,172,314,113000,117000
12958,202002,MAD38,608,A028300,Y,Y,5,4,112,58,106000,88000
12959,202002,MAD38,608,A031860,Y,Y,3,4,3360,3487,1741,1755
12960,202002,MAD38,608,A032500,Y,Y,7,7,8,64,56700,52900
12961,202002,MAD38,608,A034220,Y,Y,6,6,2341,2555,15375,15838
12962,202002,MAD38,608,A035250,Y,N,4,0,330,0,26750,-1
12963,202002,MAD38,608,A035420,Y,Y,5,8,7,16,184000,184500
12964,202002,MAD38,608,A035620,Y,Y,10,11,789,1171,3277,2524
12965,202002,MAD38,608,A035720,Y,Y,17,22,24,45,181500,177105
12966,202002,MAD38,608,A035760,Y,Y,10,7,41,47,159500,155660
12967,202002,MAD38,608,A036540,Y,Y,7,8,95,295,6160,6080
12968,202002,MAD38,608,A039130,Y,Y,3,3,20,92,47150,48700
12969,202002,MAD38,608,A041960,Y,Y,3,4,177,4380,20451,20106
12970,202002,MAD38,608,A043200,Y,Y,4,5,228,214,3600,4165
12971,202002,MAD38,608,A045060,Y,Y,20,22,724,868,12400,11600
12972,202002,MAD38,608,A047820,Y,Y,12,11,2252,1811,2032,2020
12973,202002,MAD38,608,A051900,Y,Y,3,5,2,3,1243000,1347500
12974,202002,MAD38,608,A051910,Y,Y,12,18,7,11,408062,406000
12975,202002,MAD38,608,A052670,Y,Y,4,5,272,657,8270,9210
12976,202002,MAD38,608,A053290,Y,Y,4,4,661,844,4290,4233
12977,202002,MAD38,608,A054780,Y,Y,8,6,1190,959,4223,4267
12978,202002,MAD38,608,A058820,Y,Y,4,4,586,1862,4181,3860
12979,202002,MAD38,608,A059090,Y,Y,3,4,1030,1037,6880,7250
12980,202002,MAD38,608,A065060,Y,Y,3,4,229,105,1660,1550
12981,202002,MAD38,608,A065950,Y,Y,20,21,705,715,8010,8000
12982,202002,MAD38,608,A066570,Y,Y,6,5,363,388,68000,67400
12983,202002,MAD38,608,A068270,Y,Y,7,10,5,45,179000,169071
12984,202002,MAD38,608,A068760,Y,Y,3,3,106,174,43360,44150
12985,202002,MAD38,608,A072870,Y,Y,3,3,9559,9573,11740,11880
12986,202002,MAD38,608,A073070,Y,Y,3,3,972,891,1470,1550
12987,202002,MAD38,608,A073490,Y,Y,4,3,127,152,41460,41414
12988,202002,MAD38,608,A078130,Y,Y,6,5,1953,2294,5455,5451
12989,202002,MAD38,608,A080720,Y,Y,3,3,574,815,12900,13900
12990,202002,MAD38,608,A083550,Y,Y,9,8,275,219,12500,12250
12991,202002,MAD38,608,A084650,Y,Y,7,7,893,1048,12293,10900
12992,202002,MAD38,608,A086520,Y,Y,5,4,68,919,23588,24400
12993,202002,MAD38,608,A089010,Y,Y,3,3,87,151,15600,17200
12994,202002,MAD38,608,A090430,N,Y,0,3,0,28,-1,187500
12995,202002,MAD38,608,A091990,Y,Y,10,10,46,80,65307,65924
12996,202002,MAD38,608,A096530,Y,Y,6,6,1206,1236,33450,34747
12997,202002,MAD38,608,A096770,Y,Y,4,8,67,83,120125,130500
12998,202002,MAD38,608,A124560,Y,Y,3,3,378,605,5941,5882
12999,202002,MAD38,608,A133750,Y,Y,6,6,351,351,4950,5000
13000,202002,MAD38,608,A138080,Y,Y,4,3,331,482,40900,44369
13001,202002,MAD38,608,A180640,Y,Y,4,10,388,250,47052,48208
13002,202002,MAD38,608,A196490,Y,Y,3,3,402,668,1365,1550
13003,202002,MAD38,608,A206560,Y,Y,4,4,822,711,8801,8804
13004,202002,MAD38,608,A207940,Y,Y,10,6,17,9,498000,481214
13005,202002,MAD38,608,A215600,Y,Y,4,6,88,183,12800,12500
13006,202002,MAD38,608,A218410,Y,Y,5,5,77,356,32153,29958
13007,202002,MAD38,608,A241820,Y,Y,4,4,278,244,9917,9750
13008,202002,MAD38,608,A247540,Y,Y,8,6,96,40,80651,83300
13009,202002,MAD38,608,A251270,Y,Y,3,3,17,51,94800,93185
13010,202002,MAD38,608,A256940,Y,Y,4,4,344,344,15612,15750
13011,202002,MAD38,608,A278280,Y,Y,3,3,38,51,77600,77440
13012,202002,MAD38,608,A289010,Y,Y,5,3,2033,32,12600,12350
13013,202002,MAD38,608,A303030,Y,Y,3,3,1993,2893,3005,3155
13014,202002,MAD39,91,A005930,Y,Y,4,3,386,368,59500,60850
13015,202002,MAD39,91,A015760,Y,Y,14,5,205,123,23100,26100
13016,202002,MAD39,91,A023530,Y,N,3,0,5,0,99600,-1
13017,202002,MAD39,91,A034020,Y,Y,5,3,450,360,5330,5900
13018,202002,MAD39,91,A036460,Y,N,4,0,55,0,31500,-1
13019,202002,MAD39,91,A088350,Y,N,3,0,433,0,2080,-1
13020,202002,MAD39,91,A091990,N,Y,0,3,0,20,-1,56300
13021,202002,MAD40,82,A005930,Y,Y,7,6,244,263,56900,57100
13022,202002,MAD41,932,A000660,Y,Y,12,11,33,145,92000,102000
13023,202002,MAD41,932,A001060,Y,Y,3,3,878,1708,27922,28500
13024,202002,MAD41,932,A001140,Y,Y,3,3,980,1456,1958,1870
13025,202002,MAD41,932,A001340,Y,Y,10,12,2906,5172,3926,2976
13026,202002,MAD41,932,A001360,Y,Y,9,11,4176,4155,4061,4037
13027,202002,MAD41,932,A001520,Y,Y,4,4,2220,962,1359,1320
13028,202002,MAD41,932,A001820,Y,Y,3,3,344,1103,65500,62100
13029,202002,MAD41,932,A002070,Y,Y,6,6,2037,1999,1335,1360
13030,202002,MAD41,932,A002210,Y,Y,4,6,385,553,12700,12700
13031,202002,MAD41,932,A002700,Y,Y,3,5,633,1314,2054,1915
13032,202002,MAD41,932,A002720,Y,Y,24,29,1551,1539,6241,6207
13033,202002,MAD41,932,A003060,Y,Y,17,22,21356,22120,1620,1622
13034,202002,MAD41,932,A003490,Y,Y,3,3,2930,2917,23725,23747
13035,202002,MAD41,932,A003495,Y,Y,10,12,196,190,28436,28300
13036,202002,MAD41,932,A003520,Y,Y,5,3,285,316,5770,6020
13037,202002,MAD41,932,A004100,Y,Y,3,3,371,371,1876,1790
13038,202002,MAD41,932,A004140,Y,Y,9,11,2042,2150,2429,2434
13039,202002,MAD41,932,A004410,Y,Y,11,11,134369,117539,245,242
13040,202002,MAD41,932,A004430,Y,Y,3,3,104,282,12750,13100
13041,202002,MAD41,932,A004540,Y,Y,15,16,2065,1935,3835,3545
13042,202002,MAD41,932,A004650,Y,Y,15,18,2376,2421,15700,16141
13043,202002,MAD41,932,A004830,Y,Y,3,3,1690,1047,3530,3570
13044,202002,MAD41,932,A004835,Y,Y,7,7,321,262,9803,9853
13045,202002,MAD41,932,A005110,Y,Y,4,6,9541,8143,2965,3040
13046,202002,MAD41,932,A005320,Y,Y,9,5,3293,986,1505,1245
13047,202002,MAD41,932,A005360,Y,Y,6,6,1256,1256,3755,3781
13048,202002,MAD41,932,A005380,N,Y,0,4,0,15,-1,129500
13049,202002,MAD41,932,A005390,Y,Y,4,3,601,641,1456,1400
13050,202002,MAD41,932,A005420,Y,Y,4,6,328,395,9970,9800
13051,202002,MAD41,932,A005690,Y,Y,6,4,1048,1292,8480,8371
13052,202002,MAD41,932,A005930,Y,Y,45,36,168,148,58500,59900
13053,202002,MAD41,932,A005935,Y,Y,5,5,121,139,51300,51100
13054,202002,MAD41,932,A005950,Y,Y,4,4,1441,1441,10216,10234
13055,202002,MAD41,932,A006050,Y,Y,4,4,2014,2950,2904,2619
13056,202002,MAD41,932,A006090,Y,Y,3,3,83,83,8510,8540
13057,202002,MAD41,932,A006280,Y,Y,3,3,9,34,116000,115000
13058,202002,MAD41,932,A006910,Y,Y,3,4,1181,1541,2319,2333
13059,202002,MAD41,932,A006980,Y,Y,4,4,466,806,3063,3144
13060,202002,MAD41,932,A007370,Y,Y,9,11,746,1133,5933,5193
13061,202002,MAD41,932,A007390,Y,Y,24,28,10721,10326,9350,9115
13062,202002,MAD41,932,A007460,Y,Y,14,15,21630,42003,2811,2695
13063,202002,MAD41,932,A007860,Y,Y,8,8,1688,1713,4710,4707
13064,202002,MAD41,932,A008350,Y,Y,15,17,5654,5911,4371,4303
13065,202002,MAD41,932,A008970,Y,Y,3,3,1694,1805,1080,1070
13066,202002,MAD41,932,A009180,Y,Y,3,3,914,914,1815,1755
13067,202002,MAD41,932,A009190,Y,N,3,0,92,0,3300,-1
13068,202002,MAD41,932,A009320,Y,Y,5,5,772,814,2600,2535
13069,202002,MAD41,932,A009420,Y,Y,6,7,733,632,24716,25250
13070,202002,MAD41,932,A009460,Y,Y,13,12,5013,5949,4300,4089
13071,202002,MAD41,932,A009470,Y,Y,3,3,122,122,17900,18450
13072,202002,MAD41,932,A010060,Y,Y,8,5,108,68,66130,66400
13073,202002,MAD41,932,A010660,Y,Y,4,4,4613,5359,3056,3050
13074,202002,MAD41,932,A011000,Y,Y,42,41,3840,3969,4792,4884
13075,202002,MAD41,932,A011150,Y,Y,16,21,1528,1684,4117,4392
13076,202002,MAD41,932,A011280,Y,Y,5,7,575,1273,4570,5070
13077,202002,MAD41,932,A011390,Y,Y,3,3,67,101,125500,124500
13078,202002,MAD41,932,A012690,Y,Y,57,55,2373,2189,8020,8131
13079,202002,MAD41,932,A012860,Y,Y,5,6,27073,15097,1988,2039
13080,202002,MAD41,932,A013700,Y,Y,3,4,499,1173,1485,1501
13081,202002,MAD41,932,A014100,Y,Y,3,4,7079,7081,11045,10725
